user_name,date,day_of_week,exercise_name,weight_kg,starting_angle,ending_angle,set_number,rep_number
Bob,2024-09-30,Monday,Bicep Curls,35.0,59.9,135.4,3,1
Bob,2024-09-30,Monday,Bicep Curls,35.0,68.8,169.1,3,2
Bob,2024-09-30,Monday,Bicep Curls,35.0,60.5,164.2,3,3
Bob,2024-09-30,Monday,Bicep Curls,35.0,68.7,144.1,3,4
Bob,2024-09-30,Monday,Bicep Curls,35.0,46.1,168.3,3,5
Bob,2024-09-30,Monday,Bicep Curls,35.0,64.5,162.9,3,6
Bob,2024-09-30,Monday,Bicep Curls,35.0,39.6,144.0,3,7
Bob,2024-09-30,Monday,Bicep Curls,35.0,37.1,155.5,3,8
Bob,2024-09-30,Monday,Bicep Curls,35.0,35.7,152.5,3,9
Bob,2024-09-30,Monday,Bicep Curls,35.0,63.4,161.6,3,10
Bob,2024-09-30,Monday,Bicep Curls,35.0,52.7,165.7,3,11
Bob,2024-10-07,Monday,Bicep Curls,35.0,46.0,167.2,1,1
Bob,2024-10-07,Monday,Bicep Curls,35.0,51.3,165.0,1,2
Bob,2024-10-07,Monday,Bicep Curls,35.0,36.4,159.7,1,3
Bob,2024-10-07,Monday,Bicep Curls,35.0,51.8,169.3,1,4
Bob,2024-10-07,Monday,Bicep Curls,35.0,53.4,151.0,1,5
Bob,2024-10-07,Monday,Bicep Curls,35.0,44.1,166.5,1,6
Bob,2024-10-07,Monday,Bicep Curls,35.0,40.9,153.5,1,7
Bob,2024-10-07,Monday,Bicep Curls,35.0,39.1,168.8,1,8
Bob,2024-10-07,Monday,Bicep Curls,35.0,49.8,165.9,1,9
Bob,2024-10-07,Monday,Bicep Curls,35.0,35.0,165.6,1,10
Bob,2024-10-07,Monday,Bicep Curls,35.0,54.9,157.1,1,11
Bob,2024-10-07,Monday,Bicep Curls,35.0,48.8,151.1,1,12
Bob,2024-10-07,Monday,Bicep Curls,35.0,58.1,155.3,2,1
Bob,2024-10-07,Monday,Bicep Curls,35.0,36.5,141.0,2,2
Bob,2024-10-07,Monday,Bicep Curls,35.0,69.0,142.7,2,3
Bob,2024-10-07,Monday,Bicep Curls,35.0,65.5,157.3,2,4
Bob,2024-10-07,Monday,Bicep Curls,35.0,41.1,147.3,2,5
Bob,2024-10-07,Monday,Bicep Curls,35.0,66.2,158.1,2,6
Bob,2024-10-07,Monday,Bicep Curls,35.0,40.2,140.5,2,7
Bob,2024-10-07,Monday,Bicep Curls,35.0,63.1,143.3,2,8
Bob,2024-10-07,Monday,Bicep Curls,35.0,38.5,169.1,2,9
Bob,2024-10-07,Monday,Bicep Curls,35.0,41.6,139.8,2,10
Bob,2024-10-14,Monday,Bicep Curls,37.5,42.1,164.6,1,1
Bob,2024-10-14,Monday,Bicep Curls,37.5,39.4,154.1,1,2
Bob,2024-10-14,Monday,Bicep Curls,37.5,39.0,151.8,1,3
Bob,2024-10-14,Monday,Bicep Curls,37.5,54.1,161.3,1,4
Bob,2024-10-14,Monday,Bicep Curls,37.5,43.4,158.8,1,5
Bob,2024-10-14,Monday,Bicep Curls,37.5,54.8,159.2,1,6
Bob,2024-10-14,Monday,Bicep Curls,37.5,52.5,150.5,1,7
Bob,2024-10-14,Monday,Bicep Curls,37.5,49.2,160.1,1,8
Bob,2024-10-14,Monday,Bicep Curls,37.5,49.7,152.3,1,9
Bob,2024-10-14,Monday,Bicep Curls,37.5,38.3,162.5,1,10
Bob,2024-10-14,Monday,Bicep Curls,37.5,58.0,144.8,2,1
Bob,2024-10-14,Monday,Bicep Curls,37.5,51.8,152.5,2,2
Bob,2024-10-14,Monday,Bicep Curls,37.5,60.0,150.2,2,3
Bob,2024-10-14,Monday,Bicep Curls,37.5,40.6,157.9,2,4
Bob,2024-10-14,Monday,Bicep Curls,37.5,61.8,163.6,2,5
Bob,2024-10-14,Monday,Bicep Curls,37.5,37.7,147.5,2,6
Bob,2024-10-14,Monday,Bicep Curls,37.5,51.8,141.9,2,7
Bob,2024-10-14,Monday,Bicep Curls,37.5,44.0,160.8,2,8
Bob,2024-10-14,Monday,Bicep Curls,37.5,63.3,156.4,2,9
Bob,2024-10-14,Monday,Bicep Curls,37.5,58.9,168.0,2,10
Bob,2024-10-14,Monday,Bicep Curls,37.5,46.2,150.0,2,11
Bob,2024-10-14,Monday,Bicep Curls,37.5,54.0,138.2,2,12
Bob,2024-10-21,Monday,Bicep Curls,40.0,48.5,166.1,1,1
Bob,2024-10-21,Monday,Bicep Curls,40.0,51.4,154.2,1,2
Bob,2024-10-21,Monday,Bicep Curls,40.0,37.5,170.0,1,3
Bob,2024-10-21,Monday,Bicep Curls,40.0,35.9,164.5,1,4
Bob,2024-10-21,Monday,Bicep Curls,40.0,39.6,169.6,1,5
Bob,2024-10-21,Monday,Bicep Curls,40.0,49.6,153.9,1,6
Bob,2024-10-21,Monday,Bicep Curls,40.0,39.3,152.5,1,7
Bob,2024-10-21,Monday,Bicep Curls,40.0,54.2,164.7,1,8
Bob,2024-10-21,Monday,Bicep Curls,40.0,39.4,150.5,1,9
Bob,2024-10-21,Monday,Bicep Curls,40.0,44.0,162.5,1,10
Bob,2024-10-21,Monday,Bicep Curls,40.0,48.1,156.0,2,1
Bob,2024-10-21,Monday,Bicep Curls,40.0,50.1,166.3,2,2
Bob,2024-10-21,Monday,Bicep Curls,40.0,39.8,169.2,2,3
Bob,2024-10-21,Monday,Bicep Curls,40.0,50.6,163.7,2,4
Bob,2024-10-21,Monday,Bicep Curls,40.0,35.6,152.2,2,5
Bob,2024-10-21,Monday,Bicep Curls,40.0,46.8,164.8,2,6
Bob,2024-10-21,Monday,Bicep Curls,40.0,40.3,163.2,2,7
Bob,2024-10-21,Monday,Bicep Curls,40.0,35.8,156.6,2,8
Bob,2024-10-21,Monday,Bicep Curls,40.0,42.6,150.4,2,9
Bob,2024-10-21,Monday,Bicep Curls,40.0,41.9,163.1,2,10
Bob,2024-10-21,Monday,Bicep Curls,40.0,51.9,165.9,2,11
Bob,2024-10-21,Monday,Bicep Curls,40.0,55.1,158.2,3,1
Bob,2024-10-21,Monday,Bicep Curls,40.0,55.3,136.2,3,2
Bob,2024-10-21,Monday,Bicep Curls,40.0,44.3,165.1,3,3
Bob,2024-10-21,Monday,Bicep Curls,40.0,51.3,142.7,3,4
Bob,2024-10-21,Monday,Bicep Curls,40.0,36.3,148.3,3,5
Bob,2024-10-21,Monday,Bicep Curls,40.0,46.3,152.3,3,6
Bob,2024-10-21,Monday,Bicep Curls,40.0,41.1,167.2,3,7
Bob,2024-10-21,Monday,Bicep Curls,40.0,52.6,154.2,3,8
Bob,2024-10-21,Monday,Bicep Curls,40.0,68.5,166.1,3,9
Bob,2024-10-21,Monday,Bicep Curls,40.0,50.0,168.8,3,10
Bob,2024-10-21,Monday,Bicep Curls,40.0,64.2,166.6,3,11
