user_name,date,day_of_week,exercise_name,weight_kg,starting_angle,ending_angle,set_number,rep_number
John,2024-09-30,Monday,Bicep Curls,35.0,50.6,147.8,2,5
John,2024-09-30,Monday,Bicep Curls,35.0,61.1,146.7,2,6
John,2024-09-30,Monday,Bicep Curls,35.0,65.8,156.6,2,7
John,2024-09-30,Monday,Bicep Curls,35.0,50.2,136.2,2,8
John,2024-09-30,Monday,Bicep Curls,35.0,41.2,148.7,2,9
John,2024-09-30,Monday,Bicep Curls,35.0,53.3,140.3,2,10
John,2024-09-30,Monday,Bicep Curls,35.0,67.5,158.5,2,11
John,2024-10-07,Monday,Bicep Curls,35.0,39.1,164.2,1,1
John,2024-10-07,Monday,Bicep Curls,35.0,37.6,160.8,1,2
John,2024-10-07,Monday,Bicep Curls,35.0,40.1,151.7,1,3
John,2024-10-07,Monday,Bicep Curls,35.0,51.9,158.5,1,4
John,2024-10-07,Monday,Bicep Curls,35.0,38.5,164.3,1,5
John,2024-10-07,Monday,Bicep Curls,35.0,50.5,156.7,1,6
John,2024-10-07,Monday,Bicep Curls,35.0,48.2,160.0,1,7
John,2024-10-07,Monday,Bicep Curls,35.0,44.7,163.9,1,8
John,2024-10-07,Monday,Bicep Curls,35.0,52.1,166.3,1,9
John,2024-10-07,Monday,Bicep Curls,35.0,44.0,168.8,1,10
John,2024-10-07,Monday,Bicep Curls,35.0,47.4,158.7,2,1
John,2024-10-07,Monday,Bicep Curls,35.0,54.8,167.8,2,2
John,2024-10-07,Monday,Bicep Curls,35.0,41.2,154.3,2,3
John,2024-10-07,Monday,Bicep Curls,35.0,48.6,156.9,2,4
John,2024-10-07,Monday,Bicep Curls,35.0,42.9,166.9,2,5
John,2024-10-07,Monday,Bicep Curls,35.0,44.8,158.8,2,6
John,2024-10-07,Monday,Bicep Curls,35.0,46.8,167.7,2,7
John,2024-10-07,Monday,Bicep Curls,35.0,35.6,155.5,2,8
John,2024-10-07,Monday,Bicep Curls,35.0,48.3,166.9,2,9
John,2024-10-07,Monday,Bicep Curls,35.0,53.1,155.5,2,10
John,2024-10-07,Monday,Bicep Curls,35.0,40.9,151.5,2,11
John,2024-10-07,Monday,Bicep Curls,35.0,50.0,167.1,3,1
John,2024-10-07,Monday,Bicep Curls,35.0,52.6,163.6,3,2
John,2024-10-07,Monday,Bicep Curls,35.0,60.9,152.4,3,3
John,2024-10-07,Monday,Bicep Curls,35.0,56.1,138.0,3,4
John,2024-10-07,Monday,Bicep Curls,35.0,48.2,162.6,3,5
John,2024-10-07,Monday,Bicep Curls,35.0,67.2,160.2,3,6
John,2024-10-07,Monday,Bicep Curls,35.0,41.3,142.9,3,7
John,2024-10-07,Monday,Bicep Curls,35.0,52.0,137.1,3,8
John,2024-10-07,Monday,Bicep Curls,35.0,53.4,137.8,3,9
John,2024-10-07,Monday,Bicep Curls,35.0,36.3,162.8,3,10
John,2024-10-07,Monday,Bicep Curls,35.0,55.5,167.0,3,11
John,2024-10-14,Monday,Bicep Curls,37.5,47.9,164.0,1,1
John,2024-10-14,Monday,Bicep Curls,37.5,43.6,151.7,1,2
John,2024-10-14,Monday,Bicep Curls,37.5,44.7,159.1,1,3
John,2024-10-14,Monday,Bicep Curls,37.5,50.2,150.2,1,4
John,2024-10-14,Monday,Bicep Curls,37.5,41.9,166.9,1,5
John,2024-10-14,Monday,Bicep Curls,37.5,45.9,155.9,1,6
John,2024-10-14,Monday,Bicep Curls,37.5,48.6,167.8,1,7
John,2024-10-14,Monday,Bicep Curls,37.5,39.7,161.5,1,8
John,2024-10-14,Monday,Bicep Curls,37.5,35.6,160.5,1,9
John,2024-10-14,Monday,Bicep Curls,37.5,45.0,168.7,1,10
John,2024-10-14,Monday,Bicep Curls,37.5,44.5,167.2,1,11
John,2024-10-14,Monday,Bicep Curls,37.5,52.4,167.5,2,1
John,2024-10-14,Monday,Bicep Curls,37.5,69.8,140.1,2,2
John,2024-10-14,Monday,Bicep Curls,37.5,55.7,137.8,2,3
John,2024-10-14,Monday,Bicep Curls,37.5,35.0,147.7,2,4
John,2024-10-14,Monday,Bicep Curls,37.5,58.1,152.7,2,5
John,2024-10-14,Monday,Bicep Curls,37.5,66.0,165.7,2,6
John,2024-10-14,Monday,Bicep Curls,37.5,63.2,155.5,2,7
John,2024-10-14,Monday,Bicep Curls,37.5,48.2,161.3,2,8
John,2024-10-14,Monday,Bicep Curls,37.5,54.4,140.1,2,9
John,2024-10-14,Monday,Bicep Curls,37.5,36.4,148.4,2,10
John,2024-10-21,Monday,Bicep Curls,40.0,47.8,160.8,1,1
John,2024-10-21,Monday,Bicep Curls,40.0,44.0,163.0,1,2
John,2024-10-21,Monday,Bicep Curls,40.0,47.3,167.0,1,3
John,2024-10-21,Monday,Bicep Curls,40.0,44.1,157.6,1,4
John,2024-10-21,Monday,Bicep Curls,40.0,35.6,159.5,1,5
John,2024-10-21,Monday,Bicep Curls,40.0,52.2,153.6,1,6
John,2024-10-21,Monday,Bicep Curls,40.0,39.9,158.4,1,7
John,2024-10-21,Monday,Bicep Curls,40.0,46.1,156.0,1,8
John,2024-10-21,Monday,Bicep Curls,40.0,38.4,166.1,1,9
John,2024-10-21,Monday,Bicep Curls,40.0,53.3,161.5,1,10
John,2024-10-21,Monday,Bicep Curls,40.0,51.6,155.0,1,11
John,2024-10-21,Monday,Bicep Curls,40.0,50.2,166.6,1,12
John,2024-10-21,Monday,Bicep Curls,40.0,50.0,158.3,2,1
John,2024-10-21,Monday,Bicep Curls,40.0,37.2,161.7,2,2
John,2024-10-21,Monday,Bicep Curls,40.0,39.1,151.5,2,3
John,2024-10-21,Monday,Bicep Curls,40.0,38.6,156.8,2,4
John,2024-10-21,Monday,Bicep Curls,40.0,39.8,153.8,2,5
John,2024-10-21,Monday,Bicep Curls,40.0,47.5,157.2,2,6
John,2024-10-21,Monday,Bicep Curls,40.0,50.7,167.4,2,7
John,2024-10-21,Monday,Bicep Curls,40.0,45.3,168.3,2,8
John,2024-10-21,Monday,Bicep Curls,40.0,39.7,153.3,2,9
John,2024-10-21,Monday,Bicep Curls,40.0,37.3,158.7,2,10
John,2024-10-21,Monday,Bicep Curls,40.0,69.0,141.0,3,1
John,2024-10-21,Monday,Bicep Curls,40.0,63.7,149.1,3,2
John,2024-10-21,Monday,Bicep Curls,40.0,57.8,161.0,3,3
John,2024-10-21,Monday,Bicep Curls,40.0,50.1,146.3,3,4
John,2024-10-21,Monday,Bicep Curls,40.0,49.7,169.4,3,5
John,2024-10-21,Monday,Bicep Curls,40.0,46.9,154.2,3,6
John,2024-10-21,Monday,Bicep Curls,40.0,52.7,151.3,3,7
John,2024-10-21,Monday,Bicep Curls,40.0,38.7,151.5,3,8
John,2024-10-21,Monday,Bicep Curls,40.0,61.8,154.4,3,9
John,2024-10-21,Monday,Bicep Curls,40.0,65.3,141.6,3,10
John,2024-10-21,Monday,Bicep Curls,40.0,48.1,143.7,3,11
